,Turbine_exit_pressure_bar,Turbine_exit_temperature_C,Ship_speed_knots,output_power
6397,2.51,757.0,18.0,7208.698502927139
6398,2.98,806.0,21.0,10945.308805106837
6399,4.53,1050.0,27.0,27140.00949485198
6400,1.16,477.0,3.0,247.1176781313731
6401,2.98,805.0,21.0,10945.308805106837
6402,3.59,902.0,24.0,16502.78620930718
6403,4.53,1050.0,27.0,27140.00949485198
6404,1.31,585.0,6.0,879.3317837397832
6405,1.39,570.0,9.0,1219.7966515848211
6406,1.66,624.0,12.0,2386.039620401448
6407,2.51,755.0,18.0,7208.698502927139
6408,3.59,901.0,24.0,16502.78620930718
6409,1.18,493.0,3.0,348.9262240587064
6410,1.39,569.0,9.0,1219.7966515848211
6411,2.51,754.0,18.0,7208.698502927139
6412,2.98,803.0,21.0,10945.308805106837
6413,3.59,900.0,24.0,16502.78620930718
6414,1.22,516.0,3.0,471.01898655271776
6415,1.39,568.0,9.0,1219.7966515848211
6416,2.09,687.0,15.0,4342.937684322529
6417,2.51,753.0,18.0,7208.698502927139
6418,2.98,803.0,21.0,10945.308805106837
6419,4.53,1050.0,27.0,27140.00949485198
6420,1.39,567.0,9.0,1219.7966515848211
6421,2.09,686.0,15.0,4342.937684322529
6422,1.39,567.0,9.0,1219.7966515848211
6423,1.66,620.0,12.0,2386.039620401448
6424,2.09,685.0,15.0,4342.937684322529
6425,2.98,801.0,21.0,10945.308805106837
6426,1.23,565.0,3.0,575.0371193130757
6427,1.39,566.0,9.0,1219.7966515848211
6428,2.09,684.0,15.0,4342.937684322529
6429,2.98,800.0,21.0,10945.308805106837
6430,1.2,535.0,3.0,433.2675148320803
6431,1.39,585.0,9.0,1218.3410469886576
6432,1.67,640.0,12.0,2386.039620401448
6433,2.52,776.0,18.0,7208.698502927139
6434,3.0,824.0,21.0,10945.308805106837
6435,3.61,922.0,24.0,16502.78620930718
6436,4.56,1060.0,27.0,27140.00949485198
6437,1.21,542.0,3.0,457.1645629503867
6438,1.2,502.0,6.0,404.469582174174
6439,2.52,775.0,18.0,7208.698502927139
6440,3.61,921.0,24.0,16502.78620930718
6441,1.21,513.0,6.0,441.079608564007
6442,1.39,584.0,9.0,1218.3410469886576
6443,2.09,705.0,15.0,4342.937684322529
6444,2.52,774.0,18.0,7208.698502927139
6445,2.99,822.0,21.0,10945.308805106837
6446,1.24,545.0,6.0,579.540068783221
6447,1.39,583.0,9.0,1218.3410469886576
6448,2.09,704.0,15.0,4342.937684322529
6449,4.55,1060.0,27.0,27140.00949485198
6450,1.19,520.0,3.0,380.1850709619248
6451,1.29,584.0,6.0,791.6813487046278
6452,1.39,582.0,9.0,1218.3410469886576
6453,2.09,703.0,15.0,4342.937684322529
6454,1.24,559.0,3.0,586.7238439844298
6455,1.39,581.0,9.0,1218.3410469886576
6456,1.67,636.0,12.0,2386.039620401448
6457,2.09,702.0,15.0,4342.937684322529
6458,2.52,771.0,18.0,7208.698502927139
6459,2.99,819.0,21.0,10945.308805106837
6460,1.33,610.0,6.0,972.7208613554957
6461,1.39,580.0,9.0,1218.3410469886576
6462,1.67,635.0,12.0,2386.039620401448
6463,2.09,701.0,15.0,4342.937684322529
6464,4.55,1060.0,27.0,27140.00949485198
6465,1.33,610.0,6.0,995.6544877267011
6466,2.09,701.0,15.0,4342.937684322529
6467,2.52,769.0,18.0,7208.698502927139
6468,3.6,914.0,24.0,16502.78620930718
6469,1.21,531.0,3.0,470.1602845607365
6470,1.67,633.0,12.0,2386.039620401448
6471,2.09,700.0,15.0,4342.937684322529
6472,2.99,816.0,21.0,10945.308805106837
6473,2.09,699.0,15.0,4342.937684322529
6474,3.6,912.0,24.0,16502.78620930718
6475,1.33,608.0,6.0,999.9584696621191
6476,1.39,577.0,9.0,1218.3410469886576
6477,1.67,632.0,12.0,2386.039620401448
6478,2.09,698.0,15.0,4342.937684322529
6479,2.52,765.0,18.0,7208.698502927139
6480,2.99,814.0,21.0,10945.308805106837
6481,3.6,911.0,24.0,16502.78620930718
6482,1.26,575.0,3.0,692.218525291975
6483,1.33,607.0,6.0,1001.3931303072585
6484,1.67,631.0,12.0,2386.039620401448
6485,2.09,697.0,15.0,4342.937684322529
6486,2.52,764.0,18.0,7208.698502927139
6487,2.99,813.0,21.0,10945.308805106837
6488,4.54,1050.0,27.0,27140.00949485198
6489,1.27,587.0,3.0,735.9809109564808
6490,2.09,696.0,15.0,4342.937684322529
6491,2.99,812.0,21.0,10945.308805106837
6492,3.6,909.0,24.0,16502.78620930718
6493,4.54,1050.0,27.0,27140.00949485198
6494,1.26,583.0,3.0,682.8251632577416
6495,1.33,604.0,6.0,975.5692386947504
6496,1.39,575.0,9.0,1218.3410469886576
6497,1.66,629.0,12.0,2386.039620401448
6498,2.09,695.0,15.0,4342.937684322529
6499,2.51,762.0,18.0,7208.698502927139
6500,1.24,568.0,3.0,594.975760687859
6501,1.33,603.0,6.0,972.7208613554957
6502,1.39,574.0,9.0,1219.7966515848211
6503,2.09,694.0,15.0,4342.937684322529
6504,2.51,761.0,18.0,7208.698502927139
6505,2.99,810.0,21.0,10945.308805106837
6506,3.6,907.0,24.0,16502.78620930718
6507,4.54,1050.0,27.0,27140.00949485198
6508,1.2,535.0,3.0,430.7961286112564
6509,2.09,693.0,15.0,4342.937684322529
6510,2.99,809.0,21.0,10945.308805106837
6511,3.6,906.0,24.0,16502.78620930718
6512,4.54,1050.0,27.0,27140.00949485198
6513,1.17,510.0,3.0,318.53655112298105
6514,1.32,596.0,6.0,937.1161446148114
6515,1.66,627.0,12.0,2386.039620401448
6516,2.09,692.0,15.0,4342.937684322529
6517,2.99,808.0,21.0,10945.308805106837
6518,3.6,905.0,24.0,16502.78620930718
6519,4.54,1050.0,27.0,27140.00949485198
6520,1.15,481.0,3.0,214.88493750554187
6521,1.39,572.0,9.0,1219.7966515848211
6522,1.66,626.0,12.0,2386.039620401448
6523,2.09,691.0,15.0,4342.937684322529
6524,2.51,758.0,18.0,7208.698502927139
6525,2.98,807.0,21.0,10945.308805106837
6526,3.6,904.0,24.0,16502.78620930718
6527,4.54,1050.0,27.0,27140.00949485198
6528,1.14,470.0,3.0,195.1138477389501
6529,1.39,571.0,9.0,1219.7966515848211
6530,1.66,625.0,12.0,2386.039620401448
6531,2.09,690.0,15.0,4342.937684322529
6532,1.15,471.0,3.0,218.0684180611795
6533,2.09,689.0,15.0,4342.937684322529
6534,2.51,756.0,18.0,7208.698502927139
6535,3.6,902.0,24.0,16502.78620930718
6536,4.53,1050.0,27.0,27140.00949485198
6537,1.29,575.0,6.0,819.9556825869361
6538,1.39,569.0,9.0,1219.7966515848211
6539,1.66,623.0,12.0,2386.039620401448
6540,2.09,688.0,15.0,4342.937684322529
6541,2.51,755.0,18.0,7208.698502927139
6542,3.59,901.0,24.0,16502.78620930718
6543,1.3,577.0,6.0,834.0928495280901
6544,1.66,622.0,12.0,2386.039620401448
6545,2.51,754.0,18.0,7208.698502927139
6546,2.98,803.0,21.0,10945.308805106837
6547,1.19,497.0,3.0,373.8495257771854
6548,1.28,567.0,6.0,781.7853318458201
6549,1.39,568.0,9.0,1219.7966515848211
6550,1.66,621.0,12.0,2386.039620401448
6551,2.09,686.0,15.0,4342.937684322529
6552,3.59,899.0,24.0,16502.78620930718
6553,1.23,527.0,3.0,533.0340255345802
6554,1.28,561.0,6.0,753.510997963512
6555,1.39,567.0,9.0,1219.7966515848211
6556,1.66,621.0,12.0,2386.039620401448
6557,2.09,685.0,15.0,4342.937684322529
6558,2.51,751.0,18.0,7208.698502927139
6559,2.98,801.0,21.0,10945.308805106837
6560,4.53,1040.0,27.0,27140.00949485198
6561,1.29,579.0,3.0,800.4778081346793
6562,1.28,565.0,6.0,777.544181763474
6563,1.39,566.0,9.0,1219.7966515848211
6564,1.66,620.0,12.0,2386.039620401448
6565,2.09,685.0,15.0,4342.937684322529
6566,2.51,750.0,18.0,7208.698502927139
6567,4.53,1040.0,27.0,27140.00949485198
6568,1.3,619.0,3.0,909.3025776550296
6569,1.28,562.0,6.0,766.2344482105506
6570,1.66,619.0,12.0,2386.039620401448
6571,2.09,684.0,15.0,4342.937684322529
6572,4.53,1040.0,27.0,27140.00949485198
6573,1.21,499.0,6.0,423.2248903161049
6574,1.67,640.0,12.0,2386.039620401448
6575,2.09,707.0,15.0,4342.937684322529
6576,2.52,776.0,18.0,7208.698502927139
6577,4.56,1060.0,27.0,27140.00949485198
6578,1.2,497.0,6.0,408.87828386471153
6579,1.39,584.0,9.0,1218.3410469886576
6580,2.09,706.0,15.0,4342.937684322529
6581,2.52,775.0,18.0,7208.698502927139
6582,4.56,1060.0,27.0,27140.00949485198
6583,1.22,539.0,3.0,475.44863219427924
6584,1.2,496.0,6.0,407.4436232195722
6585,1.39,583.0,9.0,1218.3410469886576
6586,2.99,821.0,21.0,10945.308805106837
6587,3.61,919.0,24.0,16502.78620930718
6588,1.21,535.0,3.0,460.9973059877662
6589,1.67,637.0,12.0,2386.039620401448
6590,2.99,820.0,21.0,10945.308805106837
6591,4.55,1060.0,27.0,27140.00949485198
6592,1.24,563.0,3.0,582.4722219265715
6593,1.21,512.0,6.0,443.90704195223776
6594,1.39,581.0,9.0,1218.3410469886576
6595,1.67,636.0,12.0,2386.039620401448
6596,2.09,703.0,15.0,4342.937684322529
6597,1.39,581.0,9.0,1218.3410469886576
6598,2.09,702.0,15.0,4342.937684322529
6599,2.52,770.0,18.0,7208.698502927139
6600,3.61,916.0,24.0,16502.78620930718
6601,4.55,1060.0,27.0,27140.00949485198
6602,1.23,544.0,3.0,520.2477434344697
6603,1.29,582.0,6.0,795.9224987869741
6604,1.67,635.0,12.0,2386.039620401448
6605,2.52,769.0,18.0,7208.698502927139
6606,2.99,817.0,21.0,10945.308805106837
6607,4.55,1060.0,27.0,27140.00949485198
6608,1.3,592.0,6.0,858.126033328052
6609,1.39,579.0,9.0,1218.3410469886576
6610,2.09,700.0,15.0,4342.937684322529
6611,2.52,768.0,18.0,7208.698502927139
6612,2.99,816.0,21.0,10945.308805106837
6613,3.61,914.0,24.0,16502.78620930718
6614,1.21,527.0,3.0,447.9911124019045
6615,1.32,604.0,6.0,944.2370879629484
6616,1.67,633.0,12.0,2386.039620401448
6617,2.09,699.0,15.0,4342.937684322529
6618,2.99,815.0,21.0,10945.308805106837
6619,4.55,1060.0,27.0,27140.00949485198
6620,1.33,606.0,6.0,972.7208613554957
6621,1.39,578.0,9.0,1218.3410469886576
6622,2.09,698.0,15.0,4342.937684322529
6623,2.99,814.0,21.0,10945.308805106837
6624,3.6,911.0,24.0,16502.78620930718
6625,4.55,1060.0,27.0,27140.00949485198
6626,1.33,607.0,6.0,992.7851664364224
6627,1.39,577.0,9.0,1218.3410469886576
6628,2.52,765.0,18.0,7208.698502927139
6629,2.99,813.0,21.0,10945.308805106837
6630,3.6,910.0,24.0,16502.78620930718
6631,1.33,605.0,6.0,975.5692386947504
6632,1.67,630.0,12.0,2386.039620401448
6633,2.09,696.0,15.0,4342.937684322529
6634,2.52,764.0,18.0,7208.698502927139
6635,2.99,812.0,21.0,10945.308805106837
6636,3.6,909.0,24.0,16502.78620930718
6637,4.54,1050.0,27.0,27140.00949485198
6638,1.33,603.0,6.0,969.872484016241
6639,1.39,575.0,9.0,1218.3410469886576
6640,2.09,695.0,15.0,4342.937684322529
6641,2.99,811.0,21.0,10945.308805106837
6642,4.54,1050.0,27.0,27140.00949485198
6643,1.27,586.0,3.0,724.9120328403328
6644,1.32,601.0,6.0,954.2064086503398
6645,1.39,574.0,9.0,1218.3410469886576
6646,2.09,694.0,15.0,4342.937684322529
6647,2.52,762.0,18.0,7208.698502927139
6648,2.99,810.0,21.0,10945.308805106837
6649,4.54,1050.0,27.0,27140.00949485198
6650,1.32,598.0,6.0,939.9645219540661
6651,1.66,628.0,12.0,2386.039620401448
6652,2.51,761.0,18.0,7208.698502927139
6653,2.99,809.0,21.0,10945.308805106837
6654,3.6,906.0,24.0,16502.78620930718
6655,1.23,557.0,3.0,543.0557060995316
6656,1.31,591.0,6.0,894.8826673750526
6657,1.39,573.0,9.0,1219.7966515848211
6658,1.66,627.0,12.0,2386.039620401448
6659,2.09,692.0,15.0,4342.937684322529
6660,2.51,759.0,18.0,7208.698502927139
6661,3.6,905.0,24.0,16502.78620930718
6662,4.54,1050.0,27.0,27140.00949485198
6663,1.2,534.0,3.0,427.9896391740495
6664,1.31,591.0,6.0,897.7101007632833
6665,1.39,572.0,9.0,1219.7966515848211
6666,1.66,626.0,12.0,2386.039620401448
6667,2.51,758.0,18.0,7208.698502927139
6668,2.99,807.0,21.0,10945.308805106837
6669,3.6,904.0,24.0,16502.78620930718
6670,4.54,1050.0,27.0,27140.00949485198
6671,1.16,494.0,3.0,261.00351766024
6672,1.3,584.0,6.0,859.5397500221675
6673,1.66,625.0,12.0,2386.039620401448
6674,2.51,757.0,18.0,7208.698502927139
6675,2.99,806.0,21.0,10945.308805106837
6676,3.6,903.0,24.0,16502.78620930718
6677,4.54,1050.0,27.0,27140.00949485198
6678,1.3,582.0,6.0,852.4711665515904
6679,1.66,624.0,12.0,2386.039620401448
6680,2.09,690.0,15.0,4342.937684322529
6681,2.98,805.0,21.0,10945.308805106837
6682,4.54,1050.0,27.0,27140.00949485198
6683,1.14,469.0,3.0,196.53803640857745
6684,1.29,574.0,6.0,807.2322323398975
6685,1.66,624.0,12.0,2386.039620401448
6686,2.09,689.0,15.0,4342.937684322529
6687,2.98,804.0,21.0,10945.308805106837
6688,3.6,901.0,24.0,16502.78620930718
6689,4.53,1050.0,27.0,27140.00949485198
6690,1.29,571.0,6.0,794.5087820928587
6691,1.66,623.0,12.0,2386.039620401448
6692,2.98,803.0,21.0,10945.308805106837
6693,4.53,1050.0,27.0,27140.00949485198
6694,1.17,480.0,3.0,279.476082463348
6695,1.28,566.0,6.0,771.8893149870122
6696,2.09,687.0,15.0,4342.937684322529
6697,2.98,802.0,21.0,10945.308805106837
6698,4.53,1040.0,27.0,27140.00949485198
6699,1.18,490.0,3.0,340.1297646286549
6700,1.39,567.0,9.0,1219.7966515848211
6701,1.66,621.0,12.0,2386.039620401448
6702,4.53,1040.0,27.0,27140.00949485198
6703,1.2,505.0,3.0,422.29288449554
6704,1.27,554.0,6.0,707.2353381761343
6705,1.66,620.0,12.0,2386.039620401448
6706,2.51,751.0,18.0,7208.698502927139
6707,2.98,800.0,21.0,10945.308805106837
6708,3.59,897.0,24.0,16502.78620930718
6709,1.24,533.0,3.0,571.4242877614477
6710,1.39,566.0,9.0,1219.7966515848211
6711,2.51,750.0,18.0,7208.698502927139
6712,2.98,799.0,21.0,10945.308805106837
6713,1.26,545.0,6.0,669.3477307738412
6714,1.39,565.0,9.0,1219.7966515848211
6715,1.66,619.0,12.0,2386.039620401448
6716,2.98,798.0,21.0,10945.308805106837
6717,1.21,543.0,3.0,471.40644964666046
6718,1.39,584.0,9.0,1218.3410469886576
6719,1.67,640.0,12.0,2386.039620401448
6720,2.09,706.0,15.0,4342.937684322529
6721,2.52,775.0,18.0,7208.698502927139
6722,3.61,920.0,24.0,16502.78620930718
6723,4.56,1060.0,27.0,27140.00949485198
6724,1.39,583.0,9.0,1218.3410469886576
6725,1.67,639.0,12.0,2386.039620401448
6726,2.52,774.0,18.0,7208.698502927139
6727,3.0,822.0,21.0,10945.308805106837
6728,3.61,919.0,24.0,16502.78620930718
6729,4.56,1060.0,27.0,27140.00949485198
6730,1.22,539.0,3.0,476.89376481493053
6731,1.39,583.0,9.0,1218.3410469886576
6732,1.67,638.0,12.0,2386.039620401448
6733,3.0,821.0,21.0,10945.308805106837
6734,3.61,918.0,24.0,16502.78620930718
6735,4.56,1060.0,27.0,27140.00949485198
6736,1.67,637.0,12.0,2386.039620401448
6737,2.09,703.0,15.0,4342.937684322529
6738,2.52,772.0,18.0,7208.698502927139
6739,2.99,820.0,21.0,10945.308805106837
6740,3.61,917.0,24.0,16502.78620930718
6741,4.55,1060.0,27.0,27140.00949485198
6742,1.2,528.0,3.0,408.74214818305603
6743,1.2,495.0,6.0,407.4436232195722
6744,1.39,581.0,9.0,1218.3410469886576
6745,1.67,636.0,12.0,2386.039620401448
6746,3.61,916.0,24.0,16502.78620930718
6747,1.23,549.0,3.0,539.0344675029368
6748,1.2,497.0,6.0,403.04539350454655
6749,1.39,580.0,9.0,1218.3410469886576
6750,1.67,635.0,12.0,2386.039620401448
6751,2.99,818.0,21.0,10945.308805106837
6752,3.61,915.0,24.0,16502.78620930718
6753,4.55,1060.0,27.0,27140.00949485198
6754,1.24,566.0,3.0,605.426792248801
6755,1.21,516.0,6.0,465.11279236396894
6756,1.39,579.0,9.0,1218.3410469886576
6757,1.67,634.0,12.0,2386.039620401448
6758,2.52,769.0,18.0,7208.698502927139
6759,4.55,1060.0,27.0,27140.00949485198
6760,1.21,526.0,3.0,437.87518405734534
6761,1.39,579.0,9.0,1218.3410469886576
6762,1.67,633.0,12.0,2386.039620401448
6763,2.52,768.0,18.0,7208.698502927139
6764,2.99,816.0,21.0,10945.308805106837
6765,3.61,913.0,24.0,16502.78620930718
6766,1.19,513.0,3.0,373.0117677362281
6767,1.39,578.0,9.0,1218.3410469886576
6768,2.09,699.0,15.0,4342.937684322529
6769,2.52,767.0,18.0,7208.698502927139
6770,2.99,815.0,21.0,10945.308805106837
6771,3.61,912.0,24.0,16502.78620930718
6772,1.3,589.0,6.0,853.8848832457059
6773,1.39,577.0,9.0,1218.3410469886576
6774,1.67,632.0,12.0,2386.039620401448
6775,2.09,698.0,15.0,4342.937684322529
6776,2.99,814.0,21.0,10945.308805106837
6777,4.55,1050.0,27.0,27140.00949485198
6778,1.19,508.0,3.0,357.2305006396953
6779,1.31,595.0,6.0,896.296384069168
6780,1.67,631.0,12.0,2386.039620401448
6781,2.09,697.0,15.0,4342.937684322529
6782,2.52,764.0,18.0,7208.698502927139
6783,2.99,813.0,21.0,10945.308805106837
6784,3.6,910.0,24.0,16502.78620930718
6785,4.55,1050.0,27.0,27140.00949485198
6786,1.22,553.0,3.0,523.0751768227005
6787,1.32,599.0,6.0,935.691955945184
6788,1.39,576.0,9.0,1218.3410469886576
6789,1.67,630.0,12.0,2386.039620401448
6790,2.09,696.0,15.0,4342.937684322529
6791,2.52,763.0,18.0,7208.698502927139
6792,3.6,909.0,24.0,16502.78620930718
6793,4.54,1050.0,27.0,27140.00949485198
6794,1.32,598.0,6.0,931.419389936302
6795,1.39,575.0,9.0,1218.3410469886576
6796,2.09,695.0,15.0,4342.937684322529
6797,3.6,908.0,24.0,16502.78620930718
6798,1.32,597.0,6.0,929.9952012666746
6799,1.39,574.0,9.0,1218.3410469886576
6800,2.09,694.0,15.0,4342.937684322529
6801,2.52,761.0,18.0,7208.698502927139
6802,2.99,810.0,21.0,10945.308805106837
6803,1.26,583.0,3.0,704.9733914655496
6804,1.31,593.0,6.0,906.1924009279759
6805,3.6,906.0,24.0,16502.78620930718
6806,4.54,1050.0,27.0,27140.00949485198
6807,1.24,567.0,3.0,605.0707450813942
6808,1.39,572.0,9.0,1218.3410469886576
6809,1.66,627.0,12.0,2386.039620401448
6810,2.99,808.0,21.0,10945.308805106837
6811,4.54,1050.0,27.0,27140.00949485198
6812,1.21,541.0,3.0,464.47400185773887
6813,1.3,582.0,6.0,843.9888663868979
6814,2.09,691.0,15.0,4342.937684322529
6815,2.51,758.0,18.0,7208.698502927139
6816,3.6,903.0,24.0,16502.78620930718
6817,1.17,510.0,3.0,326.9560194346017
6818,1.29,575.0,6.0,807.2322323398975
6819,1.39,571.0,9.0,1219.7966515848211
6820,1.66,625.0,12.0,2386.039620401448
6821,2.09,690.0,15.0,4342.937684322529
6822,3.6,902.0,24.0,16502.78620930718
6823,4.54,1050.0,27.0,27140.00949485198
6824,1.66,624.0,12.0,2386.039620401448
6825,3.6,901.0,24.0,16502.78620930718
6826,1.39,569.0,9.0,1219.7966515848211
6827,1.66,623.0,12.0,2386.039620401448
6828,2.09,688.0,15.0,4342.937684322529
6829,2.51,755.0,18.0,7208.698502927139
6830,2.98,804.0,21.0,10945.308805106837
6831,4.54,1050.0,27.0,27140.00949485198
6832,2.09,687.0,15.0,4342.937684322529
6833,2.51,754.0,18.0,7208.698502927139
6834,2.98,803.0,21.0,10945.308805106837
6835,4.53,1040.0,27.0,27140.00949485198
6836,1.16,476.0,3.0,255.78847385528093
6837,1.28,560.0,6.0,745.0286977988194
6838,1.39,568.0,9.0,1219.7966515848211
6839,1.66,621.0,12.0,2386.039620401448
6840,2.09,686.0,15.0,4342.937684322529
6841,2.51,753.0,18.0,7208.698502927139
6842,3.6,898.0,24.0,16502.78620930718
6843,4.53,1040.0,27.0,27140.00949485198
6844,1.18,486.0,3.0,315.8661973674298
6845,1.27,558.0,6.0,735.1326809400116
6846,2.09,685.0,15.0,4342.937684322529
6847,4.53,1040.0,27.0,27140.00949485198
6848,1.27,553.0,6.0,705.8320934575307
6849,2.98,800.0,21.0,10945.308805106837
6850,3.59,896.0,24.0,16502.78620930718
6851,1.23,522.0,3.0,515.3154429683337
6852,1.39,565.0,9.0,1219.7966515848211
6853,3.59,895.0,24.0,16502.78620930718
6854,4.53,1040.0,27.0,27140.00949485198
6855,1.27,557.0,3.0,694.9202949740622
6856,1.25,538.0,6.0,634.2666128087552
6857,1.39,565.0,9.0,1219.7966515848211
6858,1.66,618.0,12.0,2386.039620401448
6859,2.09,683.0,15.0,4342.937684322529
6860,1.24,518.0,6.0,544.3961189650634
6861,1.39,584.0,9.0,1218.3410469886576
6862,1.67,639.0,12.0,2386.039620401448
6863,3.61,920.0,24.0,16502.78620930718
6864,4.56,1060.0,27.0,27140.00949485198
6865,1.21,541.0,3.0,471.40644964666046
6866,1.23,515.0,6.0,528.3844684072673
6867,1.39,583.0,9.0,1218.3410469886576
6868,1.67,638.0,12.0,2386.039620401448
6869,2.09,705.0,15.0,4342.937684322529
6870,2.52,774.0,18.0,7208.698502927139
6871,3.0,821.0,21.0,10945.308805106837
6872,3.61,919.0,24.0,16502.78620930718
6873,4.56,1060.0,27.0,27140.00949485198
6874,1.22,547.0,3.0,500.69656515362925
6875,1.24,518.0,6.0,551.6741419458796
6876,1.39,582.0,9.0,1218.3410469886576
6877,2.09,704.0,15.0,4342.937684322529
6878,3.0,820.0,21.0,10945.308805106837
6879,1.67,636.0,12.0,2386.039620401448
6880,2.52,772.0,18.0,7208.698502927139
6881,3.0,819.0,21.0,10945.308805106837
6882,3.61,917.0,24.0,16502.78620930718
6883,4.56,1060.0,27.0,27140.00949485198
6884,1.22,506.0,6.0,488.454825780141
6885,1.39,581.0,9.0,1218.3410469886576
6886,2.09,702.0,15.0,4342.937684322529
6887,2.52,770.0,18.0,7208.698502927139
6888,2.99,818.0,21.0,10945.308805106837
6889,1.22,500.0,6.0,462.44243860841755
6890,1.39,580.0,9.0,1218.3410469886576
6891,1.67,635.0,12.0,2386.039620401448
6892,2.09,701.0,15.0,4342.937684322529
6893,3.61,914.0,24.0,16502.78620930718
6894,1.2,526.0,3.0,430.6495209540888
6895,1.2,493.0,6.0,410.31294450985087
6896,1.39,579.0,9.0,1218.3410469886576
6897,1.67,634.0,12.0,2386.039620401448
6898,2.09,700.0,15.0,4342.937684322529
6899,2.52,768.0,18.0,7208.698502927139
6900,2.99,816.0,21.0,10945.308805106837
6901,3.61,913.0,24.0,16502.78620930718
6902,4.55,1060.0,27.0,27140.00949485198
6903,1.39,578.0,9.0,1218.3410469886576
6904,2.52,767.0,18.0,7208.698502927139
6905,2.99,815.0,21.0,10945.308805106837
6906,3.61,912.0,24.0,16502.78620930718
6907,4.55,1050.0,27.0,27140.00949485198
6908,1.19,514.0,3.0,378.7504103167854
6909,1.22,525.0,6.0,514.5928766580081
6910,1.39,577.0,9.0,1218.3410469886576
6911,2.09,698.0,15.0,4342.937684322529
6912,2.52,766.0,18.0,7208.698502927139
6913,3.61,911.0,24.0,16502.78620930718
6914,4.55,1050.0,27.0,27140.00949485198
6915,1.18,508.0,3.0,351.491858059138
6916,1.25,546.0,6.0,613.2179420297036
6917,1.39,577.0,9.0,1218.3410469886576
6918,1.67,631.0,12.0,2386.039620401448
6919,2.09,697.0,15.0,4342.937684322529
6920,2.52,765.0,18.0,7208.698502927139
6921,2.99,813.0,21.0,10945.308805106837
6922,4.55,1050.0,27.0,27140.00949485198
6923,1.19,508.0,3.0,358.66516128483465
6924,1.28,568.0,6.0,740.7875477164732
6925,1.39,576.0,9.0,1218.3410469886576
6926,1.67,630.0,12.0,2386.039620401448
6927,2.52,764.0,18.0,7208.698502927139
6928,2.99,812.0,21.0,10945.308805106837
6929,3.6,909.0,24.0,16502.78620930718
6930,1.3,586.0,6.0,845.4025830810133
6931,1.39,575.0,9.0,1218.3410469886576
6932,1.67,629.0,12.0,2386.039620401448
6933,2.52,763.0,18.0,7208.698502927139
6934,4.55,1050.0,27.0,27140.00949485198
6935,1.22,548.0,3.0,504.6968597992003
6936,1.3,587.0,6.0,859.5397500221675
6937,2.52,762.0,18.0,7208.698502927139
6938,3.6,907.0,24.0,16502.78620930718
6939,1.29,581.0,6.0,828.4379827516285
6940,1.39,574.0,9.0,1218.3410469886576
6941,2.09,693.0,15.0,4342.937684322529
6942,2.52,761.0,18.0,7208.698502927139
6943,3.6,906.0,24.0,16502.78620930718
6944,4.54,1050.0,27.0,27140.00949485198
6945,1.27,583.0,3.0,719.2152781618234
6946,1.3,584.0,6.0,851.0574498574749
6947,1.39,573.0,9.0,1218.3410469886576
6948,2.09,692.0,15.0,4342.937684322529
6949,2.52,760.0,18.0,7208.698502927139
6950,4.54,1050.0,27.0,27140.00949485198
6951,1.26,577.0,3.0,665.8605629283567
6952,1.29,575.0,6.0,801.5773655634358
6953,2.09,691.0,15.0,4342.937684322529
